city,timestamp,temperature,season
New York,2010-04-04,16.72666191597962,spring
New York,2010-04-05,12.716708253691467,spring
New York,2010-04-06,-3.7268507502095964,spring
New York,2010-04-07,10.25526487584247,spring
New York,2010-04-08,6.986787657588316,spring
New York,2010-04-09,9.55199074571893,spring
New York,2010-04-10,7.22010007364789,spring
New York,2010-04-11,18.20755113457826,spring
New York,2010-04-12,19.7494929563927,spring
New York,2010-04-13,6.6107902185976375,spring
New York,2010-04-14,14.830054790411848,spring
New York,2010-04-15,5.6139552005647495,spring
New York,2010-04-16,10.408328817185865,spring
New York,2010-04-17,9.965591059125034,spring
New York,2010-04-18,11.4179461179559,spring
New York,2010-04-19,9.912860956867243,spring
New York,2010-04-20,7.114020024121302,spring
New York,2010-04-21,12.488086644498907,spring
New York,2010-04-22,2.333955458353344,spring
New York,2010-04-23,12.20360713697693,spring
New York,2010-04-24,14.530313464063326,spring
New York,2010-04-25,10.315876744221995,spring
New York,2010-04-26,9.961449511215301,spring
New York,2010-04-27,13.53175610119862,spring
New York,2010-04-28,15.03306916250351,spring
New York,2010-04-29,12.372331184544118,spring
New York,2010-04-30,9.272150606769515,spring
New York,2010-05-01,24.54271828274694,spring
New York,2010-05-02,11.378543777498024,spring
New York,2010-05-03,11.849973239899496,spring
New York,2010-05-04,16.671856717644182,spring
New York,2010-05-05,6.102772739217157,spring
New York,2010-05-06,14.54553219524778,spring
New York,2010-05-07,11.701751826396672,spring
New York,2010-05-08,4.91700606474685,spring
New York,2010-05-09,5.38707295637214,spring
New York,2010-05-10,11.313109727167378,spring
New York,2010-05-11,13.785939088189023,spring
New York,2010-05-12,3.117489561121152,spring
New York,2010-05-13,11.885842310210288,spring
New York,2010-05-14,10.597612671971428,spring
New York,2010-05-15,10.585508767787438,spring
New York,2010-05-16,2.397785136508114,spring
New York,2010-05-17,6.449558245614116,spring
New York,2010-05-18,7.672943160604529,spring
New York,2010-05-19,8.452666349214454,spring
New York,2010-05-20,8.312558675074406,spring
New York,2010-05-21,17.586294852180497,spring
New York,2010-05-22,21.299920319469095,spring
New York,2010-05-23,10.08156472187179,spring
New York,2010-05-24,4.726332449684936,spring
New York,2010-05-25,11.964219634984588,spring
New York,2010-05-26,-1.7166272938433877,spring
New York,2010-05-27,1.1727401733806815,spring
New York,2010-05-28,12.135521356375197,spring
New York,2010-05-29,11.061222751833615,spring
New York,2010-05-30,14.051660407359925,spring
New York,2010-05-31,9.593424784613621,spring
New York,2010-06-01,24.647496373902957,summer
New York,2010-06-02,28.89578175822668,summer
New York,2010-06-03,17.108718216740282,summer
New York,2010-06-04,25.34266949201966,summer
New York,2010-06-05,22.072158229757722,summer
New York,2010-06-06,28.055396597960982,summer
New York,2010-06-07,20.306965481996713,summer
New York,2010-06-08,21.229612693184265,summer
New York,2010-06-09,33.083333929255915,summer
New York,2010-06-10,20.165296774536866,summer
New York,2010-06-11,25.45981852106505,summer
New York,2010-06-12,26.0958524130115,summer
New York,2010-06-13,26.11585171813532,summer
New York,2010-06-14,20.278483533686636,summer
New York,2010-06-15,24.5823910180967,summer
New York,2010-06-16,21.76311805350712,summer
New York,2010-06-17,29.220678643938594,summer
New York,2010-06-18,27.623136354841392,summer
New York,2010-06-19,33.82279799985849,summer
New York,2010-06-20,27.75316657384549,summer
New York,2010-06-21,21.72641240025689,summer
New York,2010-06-22,25.400578751660547,summer
New York,2010-06-23,25.35817828147866,summer
New York,2010-06-24,29.102743774250122,summer
New York,2010-06-25,23.371150254266123,summer
New York,2010-06-26,23.373983902182886,summer
New York,2010-06-27,25.858141763756585,summer
New York,2010-06-28,29.300807549553788,summer
New York,2010-06-29,27.355892584037864,summer
New York,2010-06-30,23.771524228036355,summer
New York,2010-07-01,33.30014330521493,summer
New York,2010-07-02,31.65745958613411,summer
New York,2010-07-03,24.23698609072021,summer
New York,2010-07-04,29.140378320522547,summer
New York,2010-07-05,23.483048703669326,summer
New York,2010-07-06,27.97403486525295,summer
New York,2010-07-07,24.895582335103864,summer
New York,2010-07-08,21.43257502295122,summer
New York,2010-07-09,22.74866796705974,summer
New York,2010-07-10,24.69186109436701,summer
New York,2010-07-11,16.43090942668844,summer
New York,2010-07-12,25.692060124835553,summer
New York,2010-07-13,26.80849978463272,summer
New York,2010-07-14,26.484474654455173,summer
New York,2010-07-15,26.5411346422555,summer
New York,2010-07-16,28.637388157675225,summer
New York,2010-07-17,23.297415514995734,summer
New York,2010-07-18,25.189455357309328,summer
New York,2010-07-19,29.25082519921713,summer
New York,2010-07-20,26.99170717057512,summer
New York,2010-07-21,33.973060261704624,summer
New York,2010-07-22,26.452637890174287,summer
New York,2010-07-23,19.133632587552498,summer
New York,2010-07-24,20.52570383546124,summer
New York,2010-07-25,35.19062241742151,summer
New York,2010-07-26,23.343445433334246,summer
New York,2010-07-27,21.935982627898678,summer
New York,2010-07-28,28.56941799351466,summer
New York,2010-07-29,25.604881568657426,summer
New York,2010-07-30,24.683641418085905,summer
New York,2010-07-31,28.378677533991446,summer
New York,2010-08-01,31.86858233110552,summer
New York,2010-08-02,24.526766328697235,summer
New York,2010-08-03,19.749021785714426,summer
New York,2010-08-04,31.160522460753224,summer
New York,2010-08-05,20.642967206423798,summer
New York,2010-08-06,24.849135988256624,summer
New York,2010-08-07,18.40791083420463,summer
New York,2010-08-08,28.41933108429665,summer
New York,2010-08-09,26.72558838559006,summer
New York,2010-08-10,26.218024608209774,summer
New York,2010-08-11,21.925158867351655,summer
New York,2010-08-12,28.62523106755937,summer
New York,2010-08-13,31.90926283520411,summer
New York,2010-08-14,22.507760331103654,summer
New York,2010-08-15,21.675707057101206,summer
New York,2010-08-16,21.855115697901297,summer
New York,2010-08-17,33.883387479216324,summer
New York,2010-08-18,24.847678040578995,summer
New York,2010-08-19,27.64956493780463,summer
New York,2010-08-20,23.051170284791596,summer
New York,2010-08-21,25.1406758798473,summer
New York,2010-08-22,15.386939683759305,summer
New York,2010-08-23,19.78940106326662,summer
New York,2010-08-24,20.85517720447548,summer
New York,2010-08-25,28.48711999784742,summer
New York,2010-08-26,17.752817021822906,summer
New York,2010-08-27,22.012711548913277,summer
New York,2010-08-28,14.026287568847513,summer
New York,2010-08-29,22.58191002271927,summer
New York,2010-08-30,21.521822380079225,summer
New York,2010-08-31,21.587469244334983,summer
New York,2010-09-01,13.752313424209829,autumn
New York,2010-09-02,16.260158919050387,autumn
New York,2010-09-03,12.192810011137269,autumn
New York,2010-09-04,11.74216182189814,autumn
New York,2010-09-05,18.63245500098235,autumn
New York,2010-09-06,6.059516493950278,autumn
New York,2010-09-07,18.723094417955373,autumn
New York,2010-09-08,8.701228942314323,autumn
New York,2010-09-09,10.216061836145485,autumn
New York,2010-09-10,20.036377074803607,autumn
New York,2010-09-11,23.204714058174595,autumn
New York,2010-09-12,11.950325014231467,autumn
New York,2010-09-13,10.27963063613398,autumn
New York,2010-09-14,11.910945789389165,autumn
New York,2010-09-15,11.318066511255866,autumn
New York,2010-09-16,25.35706336678998,autumn
New York,2010-09-17,15.415466274096836,autumn
New York,2010-09-18,10.618282716512924,autumn
New York,2010-09-19,14.686871209557852,autumn
New York,2010-09-20,12.400383616000665,autumn
New York,2010-09-21,22.709368032262738,autumn
New York,2010-09-22,12.224973909920894,autumn
New York,2010-09-23,13.869293894525175,autumn
New York,2010-09-24,11.587362345700125,autumn
New York,2010-09-25,20.321632042020134,autumn
New York,2010-09-26,13.138576153081193,autumn
New York,2010-09-27,4.423770357357563,autumn
New York,2010-09-28,15.904151742559982,autumn
New York,2010-09-29,16.625814623424578,autumn
New York,2010-09-30,13.60566974738545,autumn
New York,2010-10-01,18.669962052509938,autumn
New York,2010-10-02,11.579530462823115,autumn
New York,2010-10-03,23.04902524285685,autumn
New York,2010-10-04,3.7473818680680857,autumn
New York,2010-10-05,19.754061874830146,autumn
New York,2010-10-06,26.028764102323073,autumn
New York,2010-10-07,8.899374271162856,autumn
New York,2010-10-08,14.76694858649688,autumn
New York,2010-10-09,12.953494039970224,autumn
New York,2010-10-10,12.525206760930065,autumn
New York,2010-10-11,15.834553153680206,autumn
New York,2010-10-12,12.09052101838521,autumn
New York,2010-10-13,13.140237821807348,autumn
New York,2010-10-14,11.71586910507491,autumn
New York,2010-10-15,12.545233023600812,autumn
New York,2010-10-16,7.574831702525112,autumn
New York,2010-10-17,9.654341292748551,autumn
New York,2010-10-18,26.24091369213444,autumn
New York,2010-10-19,17.464254456631313,autumn
New York,2010-10-20,17.75847839986622,autumn
New York,2010-10-21,26.902222256616515,autumn
New York,2010-10-22,14.467580153262123,autumn
New York,2010-10-23,23.04621864633739,autumn
New York,2010-10-24,17.681922008156224,autumn
New York,2010-10-25,16.646486284369022,autumn
New York,2010-10-26,21.842184754231344,autumn
New York,2010-10-27,14.50663466053894,autumn
New York,2010-10-28,15.674968308732312,autumn
New York,2010-10-29,14.069729134599672,autumn
New York,2010-10-30,14.826360270086639,autumn
New York,2010-10-31,9.940561971108705,autumn
New York,2010-11-01,8.5096150689354,autumn
New York,2010-11-02,5.301351388042509,autumn
New York,2010-11-03,18.921299001820234,autumn
New York,2010-11-04,20.120813158525305,autumn
New York,2010-11-05,8.135518047703009,autumn
New York,2010-11-06,15.672105212377668,autumn
New York,2010-11-07,24.029088011281328,autumn
New York,2010-11-08,22.923267374584576,autumn
New York,2010-11-09,14.167279874276922,autumn
New York,2010-11-10,9.752130746521537,autumn
New York,2010-11-11,25.30346596367834,autumn
New York,2010-11-12,9.512572353402263,autumn
New York,2010-11-13,11.793915328279041,autumn
New York,2010-11-14,15.780174461811523,autumn
New York,2010-11-15,8.159678483892817,autumn
New York,2010-11-16,22.33657898871767,autumn
New York,2010-11-17,19.426768734295358,autumn
New York,2010-11-18,18.209256460245765,autumn
New York,2010-11-19,10.11036528621613,autumn
New York,2010-11-20,7.696559193186607,autumn
New York,2010-11-21,7.311765063430253,autumn
New York,2010-11-22,15.170492397567351,autumn
New York,2010-11-23,14.729577660118048,autumn
New York,2010-11-24,14.164137364305065,autumn
New York,2010-11-25,8.200042000242375,autumn
New York,2010-11-26,10.988096909619802,autumn
New York,2010-11-27,12.36696307949357,autumn
New York,2010-11-28,10.732620615115103,autumn
New York,2010-11-29,20.471262486870238,autumn
New York,2010-11-30,8.274664638372856,autumn
New York,2010-12-01,-1.8523509809207206,winter
New York,2010-12-02,-5.045483853292476,winter
New York,2010-12-03,0.8837282475568042,winter
New York,2010-12-04,9.64448274167506,winter
New York,2010-12-05,0.6339430598296072,winter
New York,2010-12-06,-0.7422879845419215,winter
New York,2010-12-07,-3.7996464762008504,winter
New York,2010-12-08,1.3162110971124787,winter
New York,2010-12-09,-1.1376428350982941,winter
New York,2010-12-10,8.040917810106924,winter
New York,2010-12-11,0.32817308000672224,winter
New York,2010-12-12,-0.6467115667786361,winter
New York,2010-12-13,-1.21016972083716,winter
New York,2010-12-14,6.380323817546296,winter
New York,2010-12-15,1.723569067460025,winter
New York,2010-12-16,-5.17469945673716,winter
New York,2010-12-17,0.16346512586520534,winter
New York,2010-12-18,-1.9511815464019813,winter
New York,2010-12-19,2.2182332002022767,winter
New York,2010-12-20,-1.425159631609671,winter
New York,2010-12-21,-5.00164598790104,winter
New York,2010-12-22,3.282601873137928,winter
New York,2010-12-23,-10.306298017998907,winter
New York,2010-12-24,1.6221856302080941,winter
New York,2010-12-25,-5.411979912532643,winter
New York,2010-12-26,-2.937043613259495,winter
New York,2010-12-27,-1.8276493270543537,winter
New York,2010-12-28,1.6334822093302734,winter
New York,2010-12-29,-6.761835259849427,winter
New York,2010-12-30,1.536705883493676,winter
New York,2010-12-31,9.817118905724996,winter
New York,2011-01-01,-0.8782368940252996,winter
New York,2011-01-02,-0.6501501547025774,winter
New York,2011-01-03,-1.8841106780124628,winter
New York,2011-01-04,3.589662065428908,winter
New York,2011-01-05,4.1489878565943314,winter
New York,2011-01-06,5.594874236621681,winter
New York,2011-01-07,0.8933523783254635,winter
New York,2011-01-08,0.708733899243003,winter
New York,2011-01-09,5.6299446590490065,winter
New York,2011-01-10,-2.518535000315914,winter
New York,2011-01-11,7.635606065917675,winter
New York,2011-01-12,2.949097022442349,winter
New York,2011-01-13,-0.5695622965705325,winter
New York,2011-01-14,-4.174348040306572,winter
New York,2011-01-15,4.7909077976170265,winter
New York,2011-01-16,3.693151062072194,winter
New York,2011-01-17,-0.815033644663432,winter
New York,2011-01-18,-3.705221260187836,winter
New York,2011-01-19,6.004861313243879,winter
New York,2011-01-20,-12.381512030702053,winter
New York,2011-01-21,6.254255241504229,winter
New York,2011-01-22,5.448685443847233,winter
New York,2011-01-23,5.385972266314864,winter
New York,2011-01-24,2.873403395297365,winter
New York,2011-01-25,0.21247414286227972,winter
New York,2011-01-26,-3.155938856322427,winter
New York,2011-01-27,-0.29530376202670355,winter
New York,2011-01-28,0.652610894160748,winter
New York,2011-01-29,-0.5339683903991596,winter
New York,2011-01-30,-6.935793376166423,winter
New York,2011-01-31,-4.025166820435144,winter
New York,2011-02-01,1.5089757205394467,winter
New York,2011-02-02,6.921216538137209,winter
New York,2011-02-03,2.161525447294608,winter
New York,2011-02-04,-0.9648560401810715,winter
New York,2011-02-05,5.49444193152892,winter
New York,2011-02-06,-10.71691041998366,winter
New York,2011-02-07,3.0301449896513772,winter
New York,2011-02-08,-6.065942107606574,winter
New York,2011-02-09,-2.415089808131245,winter
New York,2011-02-10,-5.963242888481747,winter
New York,2011-02-11,-3.202631229656079,winter
New York,2011-02-12,-0.6959839115407035,winter
New York,2011-02-13,4.5452559226815055,winter
New York,2011-02-14,0.4453580044970529,winter
New York,2011-02-15,-0.2777087405804276,winter
New York,2011-02-16,-0.6051405591199946,winter
New York,2011-02-17,-0.9301129378698134,winter
New York,2011-02-18,-1.3943252414541785,winter
New York,2011-02-19,-6.546598477039821,winter
New York,2011-02-20,2.0769348203380233,winter
New York,2011-02-21,-1.7285240506167068,winter
New York,2011-02-22,-5.609645617373122,winter
New York,2011-02-23,-7.6979084089737615,winter
New York,2011-02-24,3.040872591163249,winter
New York,2011-02-25,-8.005071663259612,winter
New York,2011-02-26,-5.011032948259273,winter
New York,2011-02-27,0.8966710011048882,winter
New York,2011-02-28,-2.829732743777738,winter
New York,2011-03-01,4.342294804406724,spring
New York,2011-03-02,7.170189395926747,spring
New York,2011-03-03,6.3567515491285125,spring
New York,2011-03-04,-0.7942446473479574,spring
New York,2011-03-05,13.140157028612327,spring
New York,2011-03-06,17.136076448064486,spring
New York,2011-03-07,7.579134721295315,spring
New York,2011-03-08,8.463938363757812,spring
New York,2011-03-09,18.201114613777897,spring
New York,2011-03-10,11.42995098895745,spring
New York,2011-03-11,11.324215789702254,spring
New York,2011-03-12,5.633160956237726,spring
New York,2011-03-13,5.655052373318429,spring
New York,2011-03-14,12.08601130600519,spring
New York,2011-03-15,1.7209170433248815,spring
New York,2011-03-16,3.0995486348258936,spring
New York,2011-03-17,2.8351726675582034,spring
New York,2011-03-18,9.276765759214202,spring
New York,2011-03-19,-1.2047966555433103,spring
New York,2011-03-20,24.03543017140673,spring
New York,2011-03-21,6.792767085957129,spring
New York,2011-03-22,6.164034873972383,spring
New York,2011-03-23,8.831754331280878,spring
New York,2011-03-24,11.052637122631216,spring
New York,2011-03-25,16.947272966019305,spring
New York,2011-03-26,9.836854568175502,spring
New York,2011-03-27,10.927586905594117,spring
New York,2011-03-28,13.766215282175402,spring
New York,2011-03-29,13.32551032058201,spring
New York,2011-03-30,11.756967914826717,spring
New York,2011-03-31,14.792894253008768,spring
New York,2011-04-01,4.54820342823453,spring
New York,2011-04-02,8.612226016259491,spring
New York,2011-04-03,17.632335312800286,spring
New York,2011-04-04,4.11801524527557,spring
New York,2011-04-05,10.302381395866883,spring
New York,2011-04-06,7.009091854725276,spring
New York,2011-04-07,12.999639148624965,spring
New York,2011-04-08,11.33967878571876,spring
New York,2011-04-09,2.408144516536014,spring
New York,2011-04-10,5.455746139604341,spring
New York,2011-04-11,12.09143952202893,spring
New York,2011-04-12,11.29979153406216,spring
New York,2011-04-13,24.78312988144483,spring
New York,2011-04-14,12.8673333093917,spring
New York,2011-04-15,10.079742915692199,spring
New York,2011-04-16,0.9515916619754368,spring
New York,2011-04-17,12.23841390208391,spring
New York,2011-04-18,15.490446618427386,spring
New York,2011-04-19,3.1348522867017987,spring
New York,2011-04-20,10.918133825668383,spring
New York,2011-04-21,1.5521503731649062,spring
New York,2011-04-22,13.852726499802651,spring
New York,2011-04-23,13.957388920441032,spring
New York,2011-04-24,20.783008043363402,spring
New York,2011-04-25,5.639101454193833,spring
New York,2011-04-26,14.585938733910645,spring
New York,2011-04-27,9.899520069689121,spring
New York,2011-04-28,15.740941661516379,spring
New York,2011-04-29,10.608538716831568,spring
New York,2011-04-30,9.013712638783367,spring
New York,2011-05-01,8.539702385980227,spring
New York,2011-05-02,8.169339271117495,spring
New York,2011-05-03,10.870361831998487,spring
New York,2011-05-04,13.506119111838682,spring
New York,2011-05-05,9.578830211600904,spring
New York,2011-05-06,11.238603555530723,spring
New York,2011-05-07,4.77081902540221,spring
New York,2011-05-08,7.410837425327312,spring
New York,2011-05-09,14.209803731150275,spring
New York,2011-05-10,12.085597064969562,spring
New York,2011-05-11,15.244818166370948,spring
New York,2011-05-12,7.264816677734572,spring
New York,2011-05-13,18.114930192722632,spring
New York,2011-05-14,11.60394598368428,spring
New York,2011-05-15,5.733847477796657,spring
New York,2011-05-16,9.7987756155895,spring
New York,2011-05-17,13.401754845623941,spring
New York,2011-05-18,10.140101874957585,spring
New York,2011-05-19,7.2581000788905214,spring
New York,2011-05-20,8.660691562965852,spring
New York,2011-05-21,17.12773097170068,spring
New York,2011-05-22,3.0630861636118016,spring
New York,2011-05-23,11.644373002465313,spring
New York,2011-05-24,7.167628796828996,spring
New York,2011-05-25,17.100107619228815,spring
New York,2011-05-26,2.386549746551262,spring
New York,2011-05-27,1.889401083956443,spring
New York,2011-05-28,4.381835801755728,spring
New York,2011-05-29,6.125484509658089,spring
New York,2011-05-30,4.054684506986693,spring
New York,2011-05-31,15.268286582259845,spring
New York,2011-06-01,26.435903786299747,summer
New York,2011-06-02,23.08411994378733,summer
New York,2011-06-03,21.90740267400464,summer
New York,2011-06-04,24.025520282658913,summer
New York,2011-06-05,19.69090687190998,summer
New York,2011-06-06,20.533725231075138,summer
New York,2011-06-07,32.42099543088269,summer
New York,2011-06-08,25.11022838105368,summer
New York,2011-06-09,23.456259168678045,summer
New York,2011-06-10,19.964136450987866,summer
New York,2011-06-11,25.796314577984592,summer
New York,2011-06-12,32.23653180517825,summer
New York,2011-06-13,26.61703263393852,summer
New York,2011-06-14,19.617039654936768,summer
New York,2011-06-15,22.603000783516787,summer
New York,2011-06-16,25.110309790555092,summer
New York,2011-06-17,23.25592425328113,summer
New York,2011-06-18,33.24446208612268,summer
New York,2011-06-19,22.28264363801282,summer
New York,2011-06-20,16.70015899505818,summer
New York,2011-06-21,27.15889043767012,summer
New York,2011-06-22,22.25780245009735,summer
New York,2011-06-23,32.12316535731148,summer
New York,2011-06-24,25.103878015221973,summer
New York,2011-06-25,30.026213612041076,summer
New York,2011-06-26,13.840090812730173,summer
New York,2011-06-27,28.255185236785906,summer
New York,2011-06-28,17.146550147126966,summer
New York,2011-06-29,17.30542983583877,summer
New York,2011-06-30,25.578583114013686,summer
New York,2011-07-01,16.978502845310157,summer
New York,2011-07-02,33.294590081711476,summer
New York,2011-07-03,30.718708249889257,summer
New York,2011-07-04,26.927464562508224,summer
New York,2011-07-05,21.885584637476732,summer
New York,2011-07-06,29.974365627101577,summer
New York,2011-07-07,17.131059614613402,summer
New York,2011-07-08,23.79748389360647,summer
New York,2011-07-09,24.281683694218668,summer
New York,2011-07-10,22.03790118864171,summer
New York,2011-07-11,25.330380478046642,summer
New York,2011-07-12,26.642124934236715,summer
New York,2011-07-13,27.068656476621403,summer
New York,2011-07-14,27.451688440339236,summer
New York,2011-07-15,32.64440898346722,summer
New York,2011-07-16,22.929350886580096,summer
New York,2011-07-17,27.68540361459925,summer
New York,2011-07-18,30.4290908953215,summer
New York,2011-07-19,26.572796785815253,summer
New York,2011-07-20,25.793864796083586,summer
New York,2011-07-21,31.95597753006921,summer
New York,2011-07-22,11.71420600746874,summer
New York,2011-07-23,16.84750259238733,summer
New York,2011-07-24,30.166007788701883,summer
New York,2011-07-25,27.520763073752818,summer
New York,2011-07-26,30.772737641691663,summer
New York,2011-07-27,22.290857811131733,summer
New York,2011-07-28,19.38970458214881,summer
New York,2011-07-29,30.17016790663294,summer
New York,2011-07-30,26.890149903153425,summer
New York,2011-07-31,28.06120445580915,summer
New York,2011-08-01,40.94285436806401,summer
New York,2011-08-02,33.39808884526896,summer
New York,2011-08-03,22.599629642637883,summer
New York,2011-08-04,28.564103105329,summer
New York,2011-08-05,18.457946481880324,summer
New York,2011-08-06,30.984559008668484,summer
New York,2011-08-07,17.988035603601077,summer
New York,2011-08-08,25.870589665845795,summer
New York,2011-08-09,25.941815900153546,summer
New York,2011-08-10,22.77102277106136,summer
New York,2011-08-11,27.715454114964874,summer
New York,2011-08-12,27.651894858049307,summer
New York,2011-08-13,23.790256900702488,summer
New York,2011-08-14,19.54733682180614,summer
New York,2011-08-15,23.85083729760116,summer
New York,2011-08-16,15.978653771464318,summer
New York,2011-08-17,18.50752380597888,summer
New York,2011-08-18,26.167010635343676,summer
New York,2011-08-19,25.27865181190426,summer
New York,2011-08-20,33.36576989154021,summer
New York,2011-08-21,20.02514274290207,summer
New York,2011-08-22,20.2675911475305,summer
New York,2011-08-23,15.538873686780647,summer
New York,2011-08-24,23.565278721397977,summer
New York,2011-08-25,22.42162118133657,summer
New York,2011-08-26,19.118680194627938,summer
New York,2011-08-27,29.871747292479125,summer
New York,2011-08-28,21.041736807912798,summer
New York,2011-08-29,23.13077561686718,summer
New York,2011-08-30,32.70531973767292,summer
New York,2011-08-31,26.853740708769433,summer
New York,2011-09-01,18.971787318062173,autumn
New York,2011-09-02,15.60333495214731,autumn
New York,2011-09-03,15.419768794680051,autumn
New York,2011-09-04,15.482259749450765,autumn
New York,2011-09-05,15.379642894875811,autumn
New York,2011-09-06,13.304829040801287,autumn
New York,2011-09-07,22.422089918057637,autumn
New York,2011-09-08,18.643298734781734,autumn
New York,2011-09-09,20.984483667711807,autumn
New York,2011-09-10,18.38884260764829,autumn
New York,2011-09-11,15.943981687424653,autumn
New York,2011-09-12,13.664170227317898,autumn
New York,2011-09-13,13.915555597492093,autumn
New York,2011-09-14,9.37749499075321,autumn
New York,2011-09-15,14.272787011661546,autumn
New York,2011-09-16,18.43315624351194,autumn
New York,2011-09-17,23.26505074908907,autumn
New York,2011-09-18,10.507293063403226,autumn
New York,2011-09-19,10.049023189518458,autumn
New York,2011-09-20,6.667209642082634,autumn
New York,2011-09-21,10.401925306983204,autumn
New York,2011-09-22,11.84442239571564,autumn
New York,2011-09-23,25.409731921964358,autumn
New York,2011-09-24,12.164237275410098,autumn
New York,2011-09-25,7.104772459616075,autumn
New York,2011-09-26,19.97577833843244,autumn
New York,2011-09-27,10.25601300232006,autumn
New York,2011-09-28,19.86432603512819,autumn
New York,2011-09-29,10.90492096710003,autumn
New York,2011-09-30,13.007694346580873,autumn
New York,2011-10-01,11.900505740460243,autumn
New York,2011-10-02,17.141622675212073,autumn
New York,2011-10-03,13.377187396068635,autumn
New York,2011-10-04,14.920839327073322,autumn
New York,2011-10-05,19.275576529939375,autumn
New York,2011-10-06,18.99889837267116,autumn
New York,2011-10-07,17.34282984141705,autumn
New York,2011-10-08,17.519671900030502,autumn
New York,2011-10-09,6.488507329128385,autumn
New York,2011-10-10,15.0075680467633,autumn
New York,2011-10-11,18.05624946923492,autumn
New York,2011-10-12,10.797420991075837,autumn
New York,2011-10-13,12.699351184790954,autumn
